,Año,Taxonómico,AL3,Zona,Peso vivo (kg),cód. CEIUAPA,Nombre_grupo CEIUAPA
6453,2004,183XXXXXXX,FLX,21,5890.36,31,"Platijas, halibuts, lenguados"
6454,2004,183XXXXXXX,FLX,27,213920.97000000003,31,"Platijas, halibuts, lenguados"
6455,2004,183XXXXXXX,FLX,34,61444.71,31,"Platijas, halibuts, lenguados"
6456,2004,183XXXXXXX,FLX,37,511542.0,31,"Platijas, halibuts, lenguados"
6457,2004,183XXXXXXX,FLX,41,234.0,31,"Platijas, halibuts, lenguados"
6458,2004,19010XXXXX,TRI,27,7360.0,33,Peces costeros diversos
6459,2004,19010XXXXX,TRI,34,340.0,33,Peces costeros diversos
6460,2004,19010XXXXX,TRI,37,1288.0,33,Peces costeros diversos
6461,2004,1950100103,ANG,21,10291.0,33,Peces costeros diversos
6462,2004,19501001XX,MNZ,27,5577738.0,33,Peces costeros diversos
6463,2004,19501001XX,MNZ,34,384876.0,33,Peces costeros diversos
6464,2004,19501001XX,MNZ,37,1268990.0,33,Peces costeros diversos
6465,2004,19501001XX,MNZ,47,8406.0,33,Peces costeros diversos
6466,2004,199XXXXXXX007,GRO,27,11359.0,39,Peces marinos no identificados
6467,2004,199XXXXXXX007,GRO,34,104221.04,39,Peces marinos no identificados
6468,2004,199XXXXXXX007,GRO,37,358744.0,39,Peces marinos no identificados
6469,2004,199XXXXXXX007,GRO,41,149834.0,39,Peces marinos no identificados
6470,2004,199XXXXXXX007,GRO,47,112.0,39,Peces marinos no identificados
6471,2004,199XXXXXXX007,GRO,87,164760.0,39,Peces marinos no identificados
6472,2004,199XXXXXXX008,PEL,27,634.0,39,Peces marinos no identificados
6473,2004,199XXXXXXX008,PEL,34,537.0,39,Peces marinos no identificados
6474,2004,199XXXXXXX008,PEL,37,674404.0,39,Peces marinos no identificados
6475,2004,199XXXXXXX009,FIN,21,384240.0,39,Peces marinos no identificados
6476,2004,199XXXXXXX009,FIN,27,435856.48,39,Peces marinos no identificados
6477,2004,199XXXXXXX009,FIN,31,1631.52,39,Peces marinos no identificados
6478,2004,199XXXXXXX009,FIN,34,112819.46,39,Peces marinos no identificados
6479,2004,199XXXXXXX009,FIN,37,66185.0,39,Peces marinos no identificados
6480,2004,199XXXXXXX009,FIN,41,2516.14,39,Peces marinos no identificados
6481,2004,199XXXXXXX009,FIN,47,102883.68,39,Peces marinos no identificados
6482,2004,199XXXXXXX009,FIN,51,136977.65,39,Peces marinos no identificados
6483,2004,199XXXXXXX009,FIN,57,174149.97,39,Peces marinos no identificados
6484,2004,199XXXXXXX009,FIN,71,355.0,39,Peces marinos no identificados
6485,2004,199XXXXXXX009,FIN,77,15269.4,39,Peces marinos no identificados
6486,2004,199XXXXXXX009,FIN,81,67135.08,39,Peces marinos no identificados
6487,2004,199XXXXXXX009,FIN,87,498087.69999999995,39,Peces marinos no identificados
6488,2004,199XXXXXXX010,MZZ,27,570668.7,39,Peces marinos no identificados
6489,2004,199XXXXXXX010,MZZ,34,478.0,39,Peces marinos no identificados
6490,2004,199XXXXXXX010,MZZ,37,897076.0,39,Peces marinos no identificados
6491,2004,199XXXXXXX052,BAI,37,15.0,38,"Tiburones, rayas y quimeras"
6492,2004,199XXXXXXX053,SKH,21,239565.94000000003,38,"Tiburones, rayas y quimeras"
6493,2004,199XXXXXXX053,SKH,27,373175.13,38,"Tiburones, rayas y quimeras"
6494,2004,199XXXXXXX053,SKH,31,186350.8,38,"Tiburones, rayas y quimeras"
6495,2004,199XXXXXXX053,SKH,34,851735.35,38,"Tiburones, rayas y quimeras"
6496,2004,199XXXXXXX053,SKH,37,12619.0,38,"Tiburones, rayas y quimeras"
6497,2004,199XXXXXXX053,SKH,41,303728.34,38,"Tiburones, rayas y quimeras"
6498,2004,199XXXXXXX053,SKH,47,300646.28,38,"Tiburones, rayas y quimeras"
6499,2004,199XXXXXXX053,SKH,51,101087.98,38,"Tiburones, rayas y quimeras"
6500,2004,199XXXXXXX053,SKH,57,245308.45,38,"Tiburones, rayas y quimeras"
6501,2004,199XXXXXXX053,SKH,71,1455.0,38,"Tiburones, rayas y quimeras"
6502,2004,199XXXXXXX053,SKH,77,71415.9,38,"Tiburones, rayas y quimeras"
6503,2004,199XXXXXXX053,SKH,81,33167.96,38,"Tiburones, rayas y quimeras"
6504,2004,199XXXXXXX053,SKH,87,241535.55000000002,38,"Tiburones, rayas y quimeras"
6505,2004,199XXXXXXX054,SKX,27,115220.0,38,"Tiburones, rayas y quimeras"
6506,2004,199XXXXXXX054,SKX,34,3885.2,38,"Tiburones, rayas y quimeras"
6507,2004,199XXXXXXX054,SKX,37,904.0,38,"Tiburones, rayas y quimeras"
6508,2004,199XXXXXXX055,CAR,21,19231.0,38,"Tiburones, rayas y quimeras"
6509,2004,199XXXXXXX057,HOL,27,448739.25,38,"Tiburones, rayas y quimeras"
6510,2004,2250100102,MTS,27,176055.0,47,Crustáceos marinos diversos
6511,2004,2250100102,MTS,37,946416.0,47,Crustáceos marinos diversos
6512,2004,2280100117,TGS,37,168278.0,45,"Gambas, camarones"
6513,2004,2280100117,TGS,47,2.0,45,"Gambas, camarones"
6514,2004,22801001XX,PEN,27,111860.0,45,"Gambas, camarones"
6515,2004,22801001XX,PEN,34,643941.0,45,"Gambas, camarones"
6516,2004,22801001XX,PEN,47,209724.0,45,"Gambas, camarones"
6517,2004,22801001XX,PEN,51,240664.0,45,"Gambas, camarones"
6518,2004,2280101701,DPS,27,276614.0,45,"Gambas, camarones"
6519,2004,2280101701,DPS,34,267424.17000000004,45,"Gambas, camarones"
6520,2004,2280101701,DPS,37,301733.0,45,"Gambas, camarones"
6521,2004,22801XXXXX,PEZ,37,7848.0,45,"Gambas, camarones"
6522,2004,2280202101,SSH,34,2558.0,45,"Gambas, camarones"
6523,2004,2280202101,SSH,37,65176.0,45,"Gambas, camarones"
6524,2004,2280203101,ARA,37,1022065.0,45,"Gambas, camarones"
6525,2004,2280203102,ARV,34,704528.0,45,"Gambas, camarones"
6526,2004,2280203102,ARV,47,234708.0,45,"Gambas, camarones"
6527,2004,22802XXXXX,ARI,27,980.0,45,"Gambas, camarones"
6528,2004,22802XXXXX,ARI,34,40188.0,45,"Gambas, camarones"
6529,2004,22802XXXXX,ARI,37,2701.0,45,"Gambas, camarones"
6530,2004,22802XXXXX,ARI,47,19776.0,45,"Gambas, camarones"
6531,2004,2280400203,PRA,21,1274087.0,45,"Gambas, camarones"
6532,2004,2280400203,PRA,37,3707.0,45,"Gambas, camarones"
6533,2004,22804XXXXX,PDZ,27,52.0,45,"Gambas, camarones"
6534,2004,22804XXXXX,PDZ,34,2742587.0,45,"Gambas, camarones"
6535,2004,22804XXXXX,PDZ,37,303659.0,45,"Gambas, camarones"
6536,2004,22804XXXXX,PDZ,47,911256.0,45,"Gambas, camarones"
6537,2004,2281201810,CPR,27,32273.4,45,"Gambas, camarones"
6538,2004,2281201810,CPR,47,136440.0,45,"Gambas, camarones"
6539,2004,22812XXXXX046,PAL,27,1127.0,45,"Gambas, camarones"
6540,2004,22812XXXXX046,PAL,34,416185.0,45,"Gambas, camarones"
6541,2004,22812XXXXX046,PAL,37,107145.0,45,"Gambas, camarones"
6542,2004,2282300303,CSH,27,1728.0,45,"Gambas, camarones"
6543,2004,2282300303,CSH,37,35984.0,45,"Gambas, camarones"
6544,2004,228XXXXXXX,DCP,21,131.0,45,"Gambas, camarones"
6545,2004,228XXXXXXX,DCP,27,640.0,45,"Gambas, camarones"
6546,2004,228XXXXXXX,DCP,34,272.0,45,"Gambas, camarones"
6547,2004,228XXXXXXX,DCP,37,85598.0,45,"Gambas, camarones"
6548,2004,2290100804,SLO,37,44018.0,43,"Bogavantes, langostas"
6549,2004,22901008XX,CRW,27,3599.0,43,"Bogavantes, langostas"
6550,2004,22901008XX,CRW,34,3.0,43,"Bogavantes, langostas"
6551,2004,22915XXXXX,LOS,27,2158.0,43,"Bogavantes, langostas"
6552,2004,22915XXXXX,LOS,37,711.0,43,"Bogavantes, langostas"
6553,2004,2294200602,NEP,27,885764.0,43,"Bogavantes, langostas"
6554,2004,2294200602,NEP,37,511405.0,43,"Bogavantes, langostas"
6555,2004,2294200718,LBE,27,10496.0,43,"Bogavantes, langostas"
6556,2004,2294200718,LBE,37,2911.0,43,"Bogavantes, langostas"
6557,2004,229XXXXXXX,LOX,27,164405.0,43,"Bogavantes, langostas"
6558,2004,229XXXXXXX,LOX,34,13.0,43,"Bogavantes, langostas"
6559,2004,23019XXXXX,LOQ,37,16898.0,44,"Cangrejos reales, galateidos"
6560,2004,23020XXXXX,KCX,37,2113.0,44,"Cangrejos reales, galateidos"
6561,2004,230XXXXXXX,NUQ,34,760.0,44,"Cangrejos reales, galateidos"
6562,2004,2310901006,CRE,27,83047.0,42,"Cangrejos, centollas"
6563,2004,23111004XX,CRS,27,25.0,42,"Cangrejos, centollas"
6564,2004,23111004XX,CRS,37,667.0,42,"Cangrejos, centollas"
6565,2004,2311109001,CRG,27,8824.0,42,"Cangrejos, centollas"
6566,2004,2311109002,CMR,37,1595.0,42,"Cangrejos, centollas"
6567,2004,23111XXXXX,SWM,27,85693.0,42,"Cangrejos, centollas"
6568,2004,23111XXXXX,SWM,37,646601.0,42,"Cangrejos, centollas"
6569,2004,2312100501,SCR,27,196082.0,42,"Cangrejos, centollas"
6570,2004,2312100501,SCR,37,1740.0,42,"Cangrejos, centollas"
6571,2004,23143001XX,GER,27,118.0,42,"Cangrejos, centollas"
6572,2004,23143001XX,GER,37,67202.0,42,"Cangrejos, centollas"
6573,2004,231XXXXXXX,CRA,21,403.0,42,"Cangrejos, centollas"
6574,2004,231XXXXXXX,CRA,27,14520.0,42,"Cangrejos, centollas"
6575,2004,231XXXXXXX,CRA,34,335377.0,42,"Cangrejos, centollas"
6576,2004,231XXXXXXX,CRA,37,119753.0,42,"Cangrejos, centollas"
6577,2004,231XXXXXXX,CRA,41,670.0,42,"Cangrejos, centollas"
6578,2004,231XXXXXXX,CRA,47,20.0,42,"Cangrejos, centollas"
6579,2004,299XXXXXXX013,CRU,27,205273.0,47,Crustáceos marinos diversos
6580,2004,299XXXXXXX013,CRU,34,13904.0,47,Crustáceos marinos diversos
6581,2004,299XXXXXXX013,CRU,37,27579.0,47,Crustáceos marinos diversos
6582,2004,299XXXXXXX013,CRU,47,305.0,47,Crustáceos marinos diversos
6583,2004,3070100101,PEE,27,57.0,52,"Orejas de mar, bígaros, estrombos"
6584,2004,30702002XX,MUE,27,916.0,52,"Orejas de mar, bígaros, estrombos"
6585,2004,30702002XX,MUE,37,107242.0,52,"Orejas de mar, bígaros, estrombos"
6586,2004,3070800101,WHE,27,15782.0,52,"Orejas de mar, bígaros, estrombos"
6587,2004,307XXXXXXX,GAS,27,6699.0,52,"Orejas de mar, bígaros, estrombos"
6588,2004,307XXXXXXX,GAS,34,134.0,52,"Orejas de mar, bígaros, estrombos"
6589,2004,307XXXXXXX,GAS,37,290854.0,52,"Orejas de mar, bígaros, estrombos"
6590,2004,307XXXXXXX,GAS,47,125.0,52,"Orejas de mar, bígaros, estrombos"
6591,2004,3160700205,OYF,27,11357.0,53,Ostras
6592,2004,3160700205,OYF,37,22.0,53,Ostras
6593,2004,3160800309,SCE,27,150929.0,55,Vieiras
6594,2004,31608XXXXX,SCX,27,100027.0,55,Vieiras
6595,2004,31608XXXXX,SCX,37,3040.0,55,Vieiras
6596,2004,3161000105,MUS,27,238.0,54,Mejillones
6597,2004,3161000112,MSM,27,18678.0,54,Mejillones
6598,2004,3161000112,MSM,37,16.0,54,Mejillones
6599,2004,3161100105,SVE,27,3686331.0,56,"Almejas, berberechos, arcas"
6600,2004,3161100105,SVE,37,65096.0,56,"Almejas, berberechos, arcas"
6601,2004,3161100301,CTS,27,324290.0,56,"Almejas, berberechos, arcas"
6602,2004,3161102001,CTG,27,105070.0,56,"Almejas, berberechos, arcas"
6603,2004,3161102001,CTG,37,1151.0,56,"Almejas, berberechos, arcas"
6604,2004,31611020XX,TPS,37,3032.0,56,"Almejas, berberechos, arcas"
6605,2004,31611XXXXX,CLV,27,1076869.0,56,"Almejas, berberechos, arcas"
6606,2004,31611XXXXX,CLV,37,140930.0,56,"Almejas, berberechos, arcas"
6607,2004,31612XXXXX,MAT,27,10380.0,56,"Almejas, berberechos, arcas"
6608,2004,31612XXXXX,MAT,37,1353.0,56,"Almejas, berberechos, arcas"
6609,2004,31615002XX,DON,27,7930.0,56,"Almejas, berberechos, arcas"
6610,2004,31615002XX,DON,37,228350.0,56,"Almejas, berberechos, arcas"
6611,2004,31616003XX,RAZ,27,71416.0,56,"Almejas, berberechos, arcas"
6612,2004,3162300203,COC,27,1046833.0,56,"Almejas, berberechos, arcas"
6613,2004,31623XXXXX,COZ,37,537599.0,56,"Almejas, berberechos, arcas"
6614,2004,3210200202,CTC,27,1071947.0,57,"Calamares, jibias, pulpos"
6615,2004,32102XXXXX026,CTL,27,28327.0,57,"Calamares, jibias, pulpos"
6616,2004,32102XXXXX026,CTL,34,764457.7,57,"Calamares, jibias, pulpos"
6617,2004,32102XXXXX026,CTL,37,870035.0,57,"Calamares, jibias, pulpos"
6618,2004,32102XXXXX026,CTL,47,5.0,57,"Calamares, jibias, pulpos"
6619,2004,32104001XX,SQC,27,854961.3500000001,57,"Calamares, jibias, pulpos"
6620,2004,32104001XX,SQC,34,633403.25,57,"Calamares, jibias, pulpos"
6621,2004,32104001XX,SQC,37,731152.0,57,"Calamares, jibias, pulpos"
6622,2004,32104001XX,SQC,41,2038757.0,57,"Calamares, jibias, pulpos"
6623,2004,32104001XX,SQC,47,10.0,57,"Calamares, jibias, pulpos"
6624,2004,3210501001,SQI,21,1008.0,57,"Calamares, jibias, pulpos"
6625,2004,3210501001,SQI,27,44689.0,57,"Calamares, jibias, pulpos"
6626,2004,3210501001,SQI,37,339011.0,57,"Calamares, jibias, pulpos"
6627,2004,3210501003,SQA,41,1474305.2999999998,57,"Calamares, jibias, pulpos"
6628,2004,32105010XX,ILL,34,203.0,57,"Calamares, jibias, pulpos"
6629,2004,3210505801,SQE,27,372798.0,57,"Calamares, jibias, pulpos"
6630,2004,3210505801,SQE,37,119861.0,57,"Calamares, jibias, pulpos"
6631,2004,32105XXXXX,OMZ,27,1889186.0,57,"Calamares, jibias, pulpos"
6632,2004,32105XXXXX,OMZ,34,760.0,57,"Calamares, jibias, pulpos"
6633,2004,32105XXXXX,OMZ,37,35852.0,57,"Calamares, jibias, pulpos"
6634,2004,32105XXXXX036,SQU,27,1103095.0,57,"Calamares, jibias, pulpos"
6635,2004,32105XXXXX036,SQU,34,30313.0,57,"Calamares, jibias, pulpos"
6636,2004,32105XXXXX036,SQU,37,38921.0,57,"Calamares, jibias, pulpos"
6637,2004,32105XXXXX036,SQU,47,14115.1,57,"Calamares, jibias, pulpos"
6638,2004,32109XXXXX,OCT,27,5571438.0,57,"Calamares, jibias, pulpos"
6639,2004,32109XXXXX,OCT,34,8142443.400000001,57,"Calamares, jibias, pulpos"
6640,2004,32109XXXXX,OCT,37,5026183.0,57,"Calamares, jibias, pulpos"
6641,2004,32109XXXXX,OCT,41,452.0,57,"Calamares, jibias, pulpos"
6642,2004,32109XXXXX,OCT,47,50.0,57,"Calamares, jibias, pulpos"
6643,2004,321XXXXXXX,CEP,34,17034.0,57,"Calamares, jibias, pulpos"
6644,2004,321XXXXXXX,CEP,37,38741.0,57,"Calamares, jibias, pulpos"
6645,2004,399XXXXXXX015,CLX,27,297750.0,56,"Almejas, berberechos, arcas"
6646,2004,399XXXXXXX015,CLX,37,776.0,56,"Almejas, berberechos, arcas"
6647,2004,399XXXXXXX016,MOL,21,144.0,58,Moluscos marinos diversos
6648,2004,399XXXXXXX016,MOL,27,56880.0,58,Moluscos marinos diversos
6649,2004,399XXXXXXX016,MOL,34,140.0,58,Moluscos marinos diversos
6650,2004,399XXXXXXX016,MOL,37,319.0,58,Moluscos marinos diversos
6651,2004,61901003XX,COR,27,880.0,82,Corales
6652,2004,649XXXXXXX,WOR,27,23.0,77,Invertebrados acuáticos diversos
6653,2004,693XXXXXXX,URX,27,530452.0,76,Erizos de mar y otros equinodermos
6654,2004,694XXXXXXX,CUX,27,1.0,76,Erizos de mar y otros equinodermos
6655,2004,694XXXXXXX,CUX,37,2288.0,76,Erizos de mar y otros equinodermos
6656,2004,696XXXXXXX,SSX,37,10.0,74,Ascidias y otros tunicados
6657,2004,699XXXXXXX,INV,34,6173.0,77,Invertebrados acuáticos diversos
6658,2004,699XXXXXXX,INV,37,7400.0,77,Invertebrados acuáticos diversos
6659,2004,78726002XX,GEL,27,395966.0,92,Algas rojas
6660,2004,799XXXXXXX005,SWX,27,129142.0,94,Diversas plantas acuáticas
6661,2005,10201XXXXX,LAS,27,2.0,25,Peces diádromos diversos
6662,2005,1050200201,SBL,21,4148.0,38,"Tiburones, rayas y quimeras"
6663,2005,1060100301,BSK,37,3926.0,38,"Tiburones, rayas y quimeras"
6664,2005,1060600601,ALV,21,930.0,38,"Tiburones, rayas y quimeras"
6665,2005,1060600601,ALV,27,33830.0,38,"Tiburones, rayas y quimeras"
6666,2005,1060600601,ALV,34,10229.0,38,"Tiburones, rayas y quimeras"
6667,2005,1060600601,ALV,37,775.0,38,"Tiburones, rayas y quimeras"
6668,2005,1060600603,BTH,27,51090.0,38,"Tiburones, rayas y quimeras"
6669,2005,1060600603,BTH,34,7118.0,38,"Tiburones, rayas y quimeras"
6670,2005,10606006XX,THR,27,19752.0,38,"Tiburones, rayas y quimeras"
6671,2005,10606006XX,THR,34,62.0,38,"Tiburones, rayas y quimeras"
6672,2005,10606006XX,THR,37,2083.0,38,"Tiburones, rayas y quimeras"
6673,2005,1060800201,SMA,21,211526.0,38,"Tiburones, rayas y quimeras"
6674,2005,1060800201,SMA,27,92626.0,38,"Tiburones, rayas y quimeras"
6675,2005,1060800201,SMA,31,93798.0,38,"Tiburones, rayas y quimeras"
6676,2005,1060800201,SMA,34,522963.0,38,"Tiburones, rayas y quimeras"
6677,2005,1060800201,SMA,37,1622.0,38,"Tiburones, rayas y quimeras"
6678,2005,1060800201,SMA,47,89453.0,38,"Tiburones, rayas y quimeras"
6679,2005,1060800201,SMA,51,13396.0,38,"Tiburones, rayas y quimeras"
6680,2005,1060800203,LMA,21,1891.0,38,"Tiburones, rayas y quimeras"
6681,2005,1060800301,POR,21,18724.0,38,"Tiburones, rayas y quimeras"
6682,2005,1060800301,POR,27,142373.0,38,"Tiburones, rayas y quimeras"
6683,2005,1060800301,POR,31,2137.0,38,"Tiburones, rayas y quimeras"
6684,2005,1060800301,POR,34,158899.0,38,"Tiburones, rayas y quimeras"
6685,2005,1060800301,POR,37,204.0,38,"Tiburones, rayas y quimeras"
6686,2005,1060800301,POR,47,5780.0,38,"Tiburones, rayas y quimeras"
6687,2005,1060800301,POR,87,25599.0,38,"Tiburones, rayas y quimeras"
6688,2005,10608XXXXX,MSK,21,219528.0,38,"Tiburones, rayas y quimeras"
6689,2005,10608XXXXX,MSK,27,111025.0,38,"Tiburones, rayas y quimeras"
6690,2005,10608XXXXX,MSK,31,122010.0,38,"Tiburones, rayas y quimeras"
6691,2005,10608XXXXX,MSK,34,617612.0,38,"Tiburones, rayas y quimeras"
6692,2005,10608XXXXX,MSK,47,449639.0,38,"Tiburones, rayas y quimeras"
6693,2005,10608XXXXX,MSK,51,220072.0,38,"Tiburones, rayas y quimeras"
6694,2005,10608XXXXX,MSK,57,46736.0,38,"Tiburones, rayas y quimeras"
6695,2005,10608XXXXX,MSK,81,116617.0,38,"Tiburones, rayas y quimeras"
6696,2005,10608XXXXX,MSK,87,484620.0,38,"Tiburones, rayas y quimeras"
6697,2005,1080100104,SHO,27,117651.0,38,"Tiburones, rayas y quimeras"
6698,2005,1080100104,SHO,37,52211.0,38,"Tiburones, rayas y quimeras"
6699,2005,10801001XX,GAU,27,19.0,38,"Tiburones, rayas y quimeras"
6700,2005,1080100301,SYC,27,89696.0,38,"Tiburones, rayas y quimeras"
6701,2005,10801003XX,SCL,27,111436.0,38,"Tiburones, rayas y quimeras"
6702,2005,10801003XX,SCL,34,895.0,38,"Tiburones, rayas y quimeras"
6703,2005,10801003XX,SCL,37,239898.0,38,"Tiburones, rayas y quimeras"
6704,2005,10801014XX,API,27,7659.0,38,"Tiburones, rayas y quimeras"
6705,2005,10801XXXXX,SYX,27,390742.0,38,"Tiburones, rayas y quimeras"
6706,2005,10801XXXXX,SYX,34,864.0,38,"Tiburones, rayas y quimeras"
6707,2005,1080200401,BSH,21,1149558.0,38,"Tiburones, rayas y quimeras"
6708,2005,1080200401,BSH,27,1941680.0,38,"Tiburones, rayas y quimeras"
6709,2005,1080200401,BSH,31,1309626.0,38,"Tiburones, rayas y quimeras"
6710,2005,1080200401,BSH,34,8447719.0,38,"Tiburones, rayas y quimeras"
6711,2005,1080200401,BSH,37,9210.0,38,"Tiburones, rayas y quimeras"
6712,2005,1080200401,BSH,47,3149732.0,38,"Tiburones, rayas y quimeras"
6713,2005,1080200401,BSH,51,1527066.0,38,"Tiburones, rayas y quimeras"
6714,2005,1080200401,BSH,57,595484.0,38,"Tiburones, rayas y quimeras"
6715,2005,1080200401,BSH,81,112156.0,38,"Tiburones, rayas y quimeras"
6716,2005,1080200401,BSH,87,1057772.0,38,"Tiburones, rayas y quimeras"
6717,2005,1080201017,FAL,31,3914.0,38,"Tiburones, rayas y quimeras"
6718,2005,1080201017,FAL,34,23322.0,38,"Tiburones, rayas y quimeras"
6719,2005,1080201703,TIG,27,4283.0,38,"Tiburones, rayas y quimeras"
6720,2005,10802XXXXX,RSK,27,25962.0,38,"Tiburones, rayas y quimeras"
6721,2005,10802XXXXX,RSK,34,44651.0,38,"Tiburones, rayas y quimeras"
6722,2005,10802XXXXX,RSK,47,2040.0,38,"Tiburones, rayas y quimeras"
6723,2005,10802XXXXX,RSK,51,20015.0,38,"Tiburones, rayas y quimeras"
6724,2005,10802XXXXX,RSK,87,1055.0,38,"Tiburones, rayas y quimeras"
6725,2005,1080300501,SPZ,27,383.0,38,"Tiburones, rayas y quimeras"
6726,2005,1080300501,SPZ,34,214824.0,38,"Tiburones, rayas y quimeras"
6727,2005,1080300501,SPZ,47,2216.0,38,"Tiburones, rayas y quimeras"
6728,2005,1080300506,SPL,27,80.0,38,"Tiburones, rayas y quimeras"
6729,2005,1080300506,SPL,34,147670.0,38,"Tiburones, rayas y quimeras"
6730,2005,1080300506,SPL,57,1640.0,38,"Tiburones, rayas y quimeras"
6731,2005,10803005XX,SPN,27,5.0,38,"Tiburones, rayas y quimeras"
6732,2005,10803005XX,SPN,31,14571.0,38,"Tiburones, rayas y quimeras"
6733,2005,10803005XX,SPN,34,207200.0,38,"Tiburones, rayas y quimeras"
6734,2005,10803005XX,SPN,47,18767.0,38,"Tiburones, rayas y quimeras"
6735,2005,10803XXXXX,SPY,51,27257.0,38,"Tiburones, rayas y quimeras"
6736,2005,1080400713,SMD,27,29387.0,38,"Tiburones, rayas y quimeras"
6737,2005,1080400713,SMD,37,21368.0,38,"Tiburones, rayas y quimeras"
6738,2005,10804007XX,SDV,27,24151.0,38,"Tiburones, rayas y quimeras"
6739,2005,10804007XX,SDV,34,1895.0,38,"Tiburones, rayas y quimeras"
6740,2005,10804007XX,SDV,37,312.0,38,"Tiburones, rayas y quimeras"
6741,2005,1080401103,GAG,27,434407.0,38,"Tiburones, rayas y quimeras"
6742,2005,1080401103,GAG,34,16861.0,38,"Tiburones, rayas y quimeras"
6743,2005,1080401103,GAG,37,15490.0,38,"Tiburones, rayas y quimeras"
6744,2005,1090100202,SOR,27,308.0,38,"Tiburones, rayas y quimeras"
6745,2005,1090100704,DGS,27,95554.0,38,"Tiburones, rayas y quimeras"
6746,2005,1090100704,DGS,37,5095.0,38,"Tiburones, rayas y quimeras"
6747,2005,1090100801,GUP,27,4698.0,38,"Tiburones, rayas y quimeras"
6748,2005,1090100801,GUP,37,2100.0,38,"Tiburones, rayas y quimeras"
6749,2005,1090100803,GUQ,27,175617.0,38,"Tiburones, rayas y quimeras"
6750,2005,1090101001,ETX,37,760.0,38,"Tiburones, rayas y quimeras"
6751,2005,10901010XX,SHL,27,60208.0,38,"Tiburones, rayas y quimeras"
6752,2005,1090101401,DCA,27,64093.0,38,"Tiburones, rayas y quimeras"
6753,2005,1090101601,CYO,21,293.0,38,"Tiburones, rayas y quimeras"
6754,2005,1090101601,CYO,27,159231.0,38,"Tiburones, rayas y quimeras"
6755,2005,1090101702,SYR,27,8822.0,38,"Tiburones, rayas y quimeras"
6756,2005,1090101801,SCK,27,1767.0,38,"Tiburones, rayas y quimeras"
6757,2005,10901XXXXX,DGX,21,166998.0,38,"Tiburones, rayas y quimeras"
6758,2005,10901XXXXX,DGX,27,116765.0,38,"Tiburones, rayas y quimeras"
6759,2005,10901XXXXX,DGX,34,54919.0,38,"Tiburones, rayas y quimeras"
6760,2005,10901XXXXX,DGX,37,9908.0,38,"Tiburones, rayas y quimeras"
6761,2005,1090300401,AGN,27,54.0,38,"Tiburones, rayas y quimeras"
6762,2005,1090300401,AGN,34,453.0,38,"Tiburones, rayas y quimeras"
6763,2005,10903XXXXX,ASK,37,10.0,38,"Tiburones, rayas y quimeras"
6764,2005,109XXXXXXX,SHX,34,34180.0,38,"Tiburones, rayas y quimeras"
6765,2005,109XXXXXXX,SHX,37,12691.0,38,"Tiburones, rayas y quimeras"
6766,2005,109XXXXXXX,SHX,51,414231.0,38,"Tiburones, rayas y quimeras"
6767,2005,11004001XX,SKA,21,1874262.0,38,"Tiburones, rayas y quimeras"
6768,2005,11004001XX,SKA,27,2931255.0,38,"Tiburones, rayas y quimeras"
6769,2005,11004001XX,SKA,37,275671.0,38,"Tiburones, rayas y quimeras"
6770,2005,11004XXXXX,RAJ,27,737414.0,38,"Tiburones, rayas y quimeras"
6771,2005,11004XXXXX,RAJ,37,8663.0,38,"Tiburones, rayas y quimeras"
6772,2005,11005XXXXX,STT,27,143.0,38,"Tiburones, rayas y quimeras"
6773,2005,11005XXXXX,STT,37,1730.0,38,"Tiburones, rayas y quimeras"
6774,2005,1100700801,MYL,37,3495.0,38,"Tiburones, rayas y quimeras"
6775,2005,11007XXXXX,EAG,27,5125.0,38,"Tiburones, rayas y quimeras"
6776,2005,11007XXXXX,EAG,37,41579.0,38,"Tiburones, rayas y quimeras"
6777,2005,1100801007,RMM,27,2484.0,38,"Tiburones, rayas y quimeras"
6778,2005,1100801007,RMM,37,101.0,38,"Tiburones, rayas y quimeras"
6779,2005,110XXXXXXX,SRX,27,1709317.0,38,"Tiburones, rayas y quimeras"
6780,2005,110XXXXXXX,SRX,34,137815.0,38,"Tiburones, rayas y quimeras"
6781,2005,110XXXXXXX,SRX,37,10287.0,38,"Tiburones, rayas y quimeras"
6782,2005,11101XXXXX,TOD,27,12638.0,38,"Tiburones, rayas y quimeras"
6783,2005,11101XXXXX,TOD,37,1669.0,38,"Tiburones, rayas y quimeras"
6784,2005,1120100301,CMO,27,4913.0,38,"Tiburones, rayas y quimeras"
6785,2005,1120100401,RAT,21,2042.0,38,"Tiburones, rayas y quimeras"
6786,2005,1210500105,HER,27,50071.0,35,"Arenques, sardinas y anchoas"
6787,2005,12105011XX059,SHD,27,31934.0,24,Sábalos
6788,2005,12105011XX059,SHD,37,7569.0,24,Sábalos
6789,2005,1210501210,SAA,34,14196.0,35,"Arenques, sardinas y anchoas"
6790,2005,1210501210,SAA,37,1635792.0,35,"Arenques, sardinas y anchoas"
6791,2005,1210501217,SAE,34,4341.0,35,"Arenques, sardinas y anchoas"
6792,2005,12105012XX,SIX,27,204.0,35,"Arenques, sardinas y anchoas"
6793,2005,12105012XX,SIX,34,2300.0,35,"Arenques, sardinas y anchoas"
